"[03:57] Speaker_B | Oy , big loop under the table ."
[04:21] Speaker_A | She said we didn't need to screw it in .
[04:24] Speaker_D | Okay .
"[04:27] Speaker_D | Okay , that looks good ."
[04:29] Speaker_A | It's doing its thing . There we are .
[04:32] Speaker_D | Alright . Thank you very much . Um .
[04:37] Speaker_D | One of the the biggest issues I found about um from last meeting was the fact that we need to sell four million of these um
"[05:00] Speaker_D | of handheld tools that have been used and are used by many of us and to kind of bring the remote control into the si same realm as an accessible um useful electronic device , as opposed to something that is lost in the couch and what have you . So um my main goal here is to re-envision the remote control in in this context and to think about menu functionality and current technology and the fact that it could be interactive with other tools . Um some of the research uh in the market has shown that people really are not happy with remote controls as they are now , and um that means we do need to"
"[05:44] Speaker_D | make some decisions about what what keys or or buttons on the on the remote control to perhaps keep and and what ones to discard . And if we devote some energy into this , I think the um recent productions of Real Reaction , the I go everywhere power and the high definition D_V_D_ players although it makes immediate sense to have our remote control interact with these , I think we can also use this as a platform to make it interact with other tools . And um in fact I think the high definition D_V_D_ players and all of this will come along in the uh will only benefit from the positive feedback"
"[07:03] Speaker_D | Um it was market research and there were a hundred people in the room , so eighty out of a hundred said they would spend more money ."
"[07:10] Speaker_A | Now in between , as the Project Manager , they sent me an email from the powers that be um that teletext is outdated um and the internet is coming in as important , but that they want this remote control to only be for T_V_ um with incorporating the corporate image , colour and slogan ."
[07:10] Speaker_B | Mm-hmm .
[07:16] Speaker_D | Mm-hmm .
[07:32] Speaker_D | Mm-hmm .
[07:58] Speaker_A | Mm .
[08:09] Speaker_A | Hmm .
[08:21] Speaker_D | find out information about speech recognition .
[08:24] Speaker_A | Okay .
[08:56] Speaker_A | Mm .
[08:58] Speaker_A | Is that a large enough target market to target it ?
"[09:18] Speaker_A | In real numbers , does the ninety one percent and the seventy six percent translate to ex in excess of the four million ?"
[09:27] Speaker_A | Or eight million .
"[09:28] Speaker_D | Yes . But would you pay more and does it work and is it approachable and and did I know that it was it was an that's a that's a very good question . I don't know if speech recognition should be um should be included , but I think it's an interesting I think that maybe shows more about uh"
[09:36] Speaker_A | Hmm .
[09:44] Speaker_A | Mm .
[09:49] Speaker_D | being open to technology .
"[09:51] Speaker_C | Uh it definitely needs uh a lot more research on like how much more it would be and any , you know , existing examples , and what reactions to them have been , and that sort of thing ."
[09:51] Speaker_A | Mm .
[09:53] Speaker_D | Shall I go back ?
"[09:57] Speaker_D | Yeah , yeah ."
[10:03] Speaker_D | Yeah .
"[10:04] Speaker_B | How d I'm wondering how how ou how our target price compares with the the typical price of these things . I expect an Industrial Designer should know that , but if we're aiming to to build this thing for twelve Euros fifty , um is that a lot or a little ?"
"[10:20] Speaker_D | Exactly . I mean I I I uh did not receive any information on that , but I think the competition , sussing out what other people are doing and what's in the pipeline is very very important , because um there is a question about do you want an L_C_D_ screen and and that wasn't responded to , but uh some of the larger"
[11:09] Speaker_A | Mm .
"[11:18] Speaker_A | But we're not looking at whether they're early adopters on that screen , that's looking at age groups ."
"[11:19] Speaker_D | Uh , mm ."
[11:34] Speaker_A | Hmm .
[11:36] Speaker_A | Mm .
"[11:39] Speaker_A | Okay , you had the other power channel ."
"[11:41] Speaker_D | I think the most important thing is an attractive streamlined remote control and to be extraordinarily reductionist , power , channel , volume and everything else is is uh"
[11:55] Speaker_D | up to the designers .
[12:03] Speaker_A | Okay .
[12:08] Speaker_A | Alright . And we'll turn to the next presentation .
"[12:26] Speaker_A | I think she said we don't need to screw it in , just stick it in ."
"[12:31] Speaker_A | And then press , what ? F F_N_ and F_ eight . Next to the control button on the bottom , and then F_ eight at the top ."
"[12:42] Speaker_C | Yeah , press them ."
"[12:48] Speaker_C | Yeah , here we go ."
[12:50] Speaker_A | Tada .
"[12:52] Speaker_B | And if you want it to go into slide show mode , it's that little button there ."
[12:57] Speaker_C | Can I not just uh
[13:00] Speaker_C | do each one in order ?
"[13:02] Speaker_B | I you can if you like , it it that that just sets it up to do a p a p no that one , that one there ."
[13:06] Speaker_C | That ?
[13:06] Speaker_A | There we are . Yay .
[13:08] Speaker_C | That ?
"[13:09] Speaker_B | Left , left a bit , left a bit , that one , yep . And then you just press the click when you wanna go on ."
[13:10] Speaker_C | That ?
"[13:15] Speaker_C | Right , technical functions design ."
"[13:20] Speaker_C | Uh well I think first off , basically I do agree with what Sarah has defined as as uh your personal preferences,yeah . I think we need uh a more streamlined volume with no extraneous functions ."
[13:40] Speaker_C | So my method was to look at the existing remotes and what functions they have . And what we all need to discuss is whether we want these functions
"[13:50] Speaker_C | uh pretty much the same as what existing remotes have . If we can build on this with the speech recognition , that's not something I'd thought about at all , but it's also something we can discuss ."
[14:03] Speaker_A | Okay .
"[14:04] Speaker_C | Um and and I presume we can miss out the functions really to to a video or D_V_D_ remote control , if this is only gonna be a , you know , satellite , cable , T_V_"
[14:14] Speaker_A | T_V_ only .
[14:17] Speaker_C | remote control . So these are two models of existing remote controls .
[14:23] Speaker_C | Uh the one on the left
[14:26] Speaker_C | seems to be a fairly
"[14:29] Speaker_C | uh standard universal remote control . It has fast-forward , stop , play , all relating to movies . It also has seems to have channel up and channel down , which is which is more what you'd expect from a , you know , like a Sky or cable remote control where you've got hundreds of channels instead of a merely terrestrial one ."
[14:46] Speaker_A | Hmm .
"[14:54] Speaker_C | Uh but I think we should be looking more along the lines of the one on the right , which has it also has play , stop and pause and everything , I don't think we need them at all ."
"[15:04] Speaker_C | I think we just need channel selection ,"
"[15:08] Speaker_C | volume up , volume down and"
"[15:14] Speaker_C | I think an an enter function where you can access it's not like teletext , but along the same lines , access things on the screen . Uh"
"[15:26] Speaker_C | not related to the internet one that you mentioned , because that'd be far outside our budget and what we want this to do ."
[15:33] Speaker_A | Mm .
[15:35] Speaker_A | And exceed the requirements they're expecting of us .
"[15:35] Speaker_C | So it really exceed the requirements , 'cause the requirements really are just want to be able to change channels and functions , which"
"[15:46] Speaker_C | is more a text on the screen thing than uh than actual buttons o I was thinking something some smooth , sleek , little remote control with big user-friendly buttons and uh a menu that you can access ."
[15:51] Speaker_A | Okay .
[15:59] Speaker_A | Alright .
[16:07] Speaker_C | Uh but then I do think we need to discuss the speech
[16:11] Speaker_C | um recognition possibility .
[16:15] Speaker_A | Okay . Any uh thing else you wanna add ? Okay .
[16:19] Speaker_C | No .
"[16:25] Speaker_C | uh , what're they called ?"
[16:29] Speaker_C | The pictures of the remote controls
"[16:33] Speaker_C | and possibly discuss what we think about them , but maybe should hear what Kate has to say first ."
[16:39] Speaker_D | Yeah .
[16:40] Speaker_A | Yeah . Let's hear what Kate has to say .
[16:43] Speaker_D | Maybe afterwards we could do a uh whiteboard with that your the one on the right as a as a
[16:43] Speaker_C | Okay then .
[16:52] Speaker_D | basis .
[16:54] Speaker_A | Hmm .
[16:55] Speaker_D | Whiteboard session .
[17:02] Speaker_D | Mm-hmm .
[17:08] Speaker_C | Sorry I was just I'll just uh resume something else I was gonna say . The the style of these is terrible . I I I really think we need to uh
[17:15] Speaker_A | Yeah .
"[17:20] Speaker_C | not only possibly even materials , like the type of plastic used , but everything including size and shape of buttons , positioning of buttons , the actual shape of the hand-held device , colours ,"
[17:36] Speaker_A | Hmm .
[17:39] Speaker_D | Yeah .
[17:48] Speaker_C | So that's that for now .
[17:51] Speaker_B | Cheers .
"[18:19] Speaker_B | Mm , I haven't actually got a display on my screen . Still , I'll do without that . Okay um , now I wanna bring us down to earth again I'm afraid and talk about the actual practicalities of how the thing needs to work ."
[18:21] Speaker_A | Okay .
"[19:25] Speaker_B | which will um in incorporate um an integrated circuit that actually composes the message um based on what the which buttons the user presses , we turn that into a message , um and then we need a sending mechanism to send it to the receiver . Now I would have hoped I think that's my only slide actually , yeah . I would have have hoped to um"
[20:07] Speaker_B | So we want an energy source
[20:12] Speaker_B | which is there .
"[20:16] Speaker_B | And we've got to think about what that might be . Uh we obviously don't want wires on this thing . Uh typically it would be a battery , but I'm open to suggestions . Um and"
[20:19] Speaker_A | Hmm-mm .
[20:34] Speaker_B | then we have the the user interface .
[20:39] Speaker_B | Oops .
[20:46] Speaker_B | And the main components in there are the
"[20:57] Speaker_B | the th the chip that actually has the intelligence of the machine that translates button presses into a message , which it then"
"[21:09] Speaker_B | transfers to some sending mechanism , which encodes it"
[21:26] Speaker_B | and sends the message to the receiver . So those are the basic things that we've got to get in for our twelve Euros fifty . Thank you .
[21:35] Speaker_A | Hmm .
[21:38] Speaker_A | Okay .
"[21:43] Speaker_A | Right . But those things as long as we can get those components ,"
"[21:54] Speaker_A | the block , that that rectangle for the user interface , is where the user comes in of what what does it look like ? What do the buttons look like ? Uh what does it feel like ? That's where the user interface is really coming into its own . The technical end is what's actually gonna be in there , but also it has to be easy enough to change or repair if something goes wrong ."
[22:09] Speaker_B | Mm-hmm .
"[22:24] Speaker_A | For example the battery energy source or um what if the chip , for whatever reason , breaks down after a certain amount of time , do you just replace it ? Um is there any um because it may be in the same area with several other user interfaces , like for D_V_D_s , movies , whatever . Um does it have to have a"
"[22:52] Speaker_A | a way of being segregated from the others , in a different frequency or something ?"
"[23:00] Speaker_B | Well I may be wrong here , but I'd been thinking of this device as being a a cheap mass-produced device . We're trying to sell four million of 'em , um that's that's , you know , that's almost one in every tenth household or whatever it is . Um and I hadn't thought of it as being a reparable thing , you just if it goes wrong you chuck it out , and that's why I'm a bit concerned . I like the idea of speech recognition , that's a great idea , but I'm not convinced we can put it into this box for the price that we need gonna need to hit ."
[23:08] Speaker_A | Mm .
[23:29] Speaker_D | Do we have um
[23:29] Speaker_C | Whoop .
[23:29] Speaker_A | Okay .
"[23:43] Speaker_D | No , the chip composer marketing . Oh no , the chip composer sender ."
[23:48] Speaker_A | Mm . What they cost .
"[23:49] Speaker_D | I I don't believe I know , um ."
"[23:49] Speaker_B | Um ,"
[23:54] Speaker_D | Okay .
[23:56] Speaker_D | Be because then we would ha ha figure out how much we had to play with in terms of user interface and this look and feel idea .
[24:00] Speaker_B | Yeah .
[24:01] Speaker_A | Mm .
"[24:04] Speaker_C | It does it does seem as if we're just to do something really simple and mass-produced , the which is pretty much the same as these existing models , just maybe"
[24:08] Speaker_D | Mm-hmm .
[24:13] Speaker_D | Inspired ?
"[24:15] Speaker_C | a little bit more inspired ,"
[24:17] Speaker_D | Mm .
"[24:17] Speaker_C | but basically just the same . Although what what uh suddenly came into my head is , you know how they always take two A_A_ batteries which which is really not very efficient at all ."
[24:37] Speaker_D | Mm-hmm .
[24:42] Speaker_D | Mm-hmm .
"[24:53] Speaker_D | Well that has another element , which is if every time you're done using the remote you put it on a charger , then you then it has a place ."
[24:59] Speaker_A | Mm .
[25:01] Speaker_C | You'd never need uh batteries would y uh yeah .
"[25:03] Speaker_D | Yeah , but it also has a place , so exactly ."
[25:04] Speaker_C | And it's not stuck down the back of the sofa . But then again I d I don't know if this is within our price range or not .
[25:06] Speaker_A | Mm .
"[25:12] Speaker_B | Well I uh think that's a very interesting idea , but um I'm not a very good industrial designer and I don't know much about what these things cost . I'll do some research for the next meeting ."
"[25:21] Speaker_D | Well it's better than my idea about solar , probably . Yeah , yeah . Depen"
[25:21] Speaker_A | Okay .
[25:24] Speaker_A | Uh yeah .
[25:29] Speaker_A | Mm .
[25:31] Speaker_A | It would have to sor store up the energy
[25:33] Speaker_D | Mm . Yeah .
"[25:34] Speaker_B | Yeah , I guess ."
[25:35] Speaker_A | and then use it . Solar can do that .
[25:36] Speaker_B | We may be talking quite heavy then .
"[25:38] Speaker_A | M yeah , that would be too heavy and it'd cost too much ."
[25:38] Speaker_D | Yeah .
[25:41] Speaker_B | Mm-hmm .
"[25:42] Speaker_C | No , but just a rechargeable internal battery would probably I mean it might cost more to at first to develop and to install , but for long-term use it'll be so much more convenient and economic than fiddling around trying to replace chunky A_A_ batteries and not having any in your kitchen drawer and"
[26:01] Speaker_D | Mm-hmm .
[26:05] Speaker_B | So do you think we might make that a selling point if it was something that we found we could afford to develop ?
[26:05] Speaker_C | you know f
"[26:10] Speaker_D | Definitely , 'cause I'm thinking in terms of um uh"
[26:11] Speaker_A | Mm .
[26:26] Speaker_C | Mm . Sort of have its little dock that you could put it in .
[26:27] Speaker_A | Mm .
[26:30] Speaker_A | Yeah .
[26:34] Speaker_A | And the dock could look very fancy and that could be your inspiration of having it looking decent .
[26:35] Speaker_D | Exactly .
[26:38] Speaker_C | Still I don't know if it's quite within our price range .
"[26:42] Speaker_D | Mm . 'Cause you are talking about another component , like another piece of hardware ."
[26:42] Speaker_A | Hmm .
[26:45] Speaker_C | Yeah .
[26:46] Speaker_A | Yeah . Okay . Are we agreed as to what our target group is though ?
[26:47] Speaker_D | Mm .
"[26:53] Speaker_A | Pretty much , so that we'd be looking for the younger end ."
[27:01] Speaker_B | Mm .
[27:04] Speaker_A | Mm .
"[27:10] Speaker_D | Yeah , exactly ."
"[27:14] Speaker_D | Oh oh oh I'll make a note of that , Kate . Good , good comment ."
[27:29] Speaker_D | Yeah .
[27:32] Speaker_C | Yeah .
[27:42] Speaker_D | region where people have more than one television in a home ?
"[27:45] Speaker_B | Mm . I think we've got a big hill to climb here , haven't we ? I mean we've gotta persuade people who've got a remote control 'cause it came with the telly that they should buy our product instead ."
[27:48] Speaker_D | Yeah .
[27:51] Speaker_A | Mm .
[27:54] Speaker_D | Yeah .
[27:54] Speaker_A | Yeah . Or do we s make sure that it goes to the man through the manufacturer ? We sell to the manufacturer as the remote that goes with it .
"[27:59] Speaker_B | Right , good point . Yeah , yeah okay , yeah ."
[28:01] Speaker_D | Yeah .
[28:01] Speaker_C | Yeah .
"[28:03] Speaker_B | Yeah . Yeah , good point ."
[28:03] Speaker_D | Yeah .
[28:04] Speaker_C | That's probably more what it is .
[28:05] Speaker_A | What would be a more efficient way of doing it ?
[28:16] Speaker_A | Mm-hmm .
[28:16] Speaker_D | to go for the the manufacturers .
[28:19] Speaker_A | Okay . Right .
[28:24] Speaker_D | Mm .
[29:02] Speaker_A | styles are just plain awful .
[29:04] Speaker_C | Yeah .
[29:09] Speaker_A | Is that agreeable to everyone ?
"[29:10] Speaker_D | Br actually , um"
[29:11] Speaker_B | Mm-hmm .
[29:13] Speaker_D | the enter key I have a chart here that I didn't include . Um
[29:16] Speaker_A | Mm-hmm .
[29:18] Speaker_B | Do you want the gizmo ?
[29:24] Speaker_A | Throw some light on that .
"[29:40] Speaker_D | Okay , I I my only comment is I think maybe um we could somehow include an enter key in like a power key if power power was enter and pow that was my only just really in terms of streamlining ."
[29:50] Speaker_A | Ah . Mm-hmm .
[29:53] Speaker_A | Okay .
"[29:57] Speaker_A | Enter , power as a s oh um a sum simultaneous key ."
[30:03] Speaker_A | Is that okay with you ?
"[30:06] Speaker_C | Sorry , I was miles away . I was re I was reading the chart to be honest ."
"[30:06] Speaker_B | H how does that work ? How so so how does that work , how do you avoid switching the thing off when you actually wanna press enter ?"
[30:06] Speaker_A | Would that uh-huh .
"[30:15] Speaker_D | well if you're pressing enter , the the thing would already be on , and so maybe um when you press power , initially it turns it on , press power again and use that as an enter um so you press power after you've um well I was thinking maybe you to turn it off you'd have to press power twice in succession , and maybe power follows something like a channel up channel down power , and then that would make that choice ."
[30:28] Speaker_A | Then you'd have to have an off te off key .
"[30:35] Speaker_B | Okay , yep , mm-hmm ."
[30:37] Speaker_A | Mm .
[30:44] Speaker_B | It's not getting a bit complicated ?
"[30:46] Speaker_B | Could granny do this , or are we just not aiming at granny ?"
"[30:49] Speaker_D | Or y yeah . Or something that has a a turning dial , where at the far end is on or off . Yeah , I don't um I wish . Anyway , uh that was the only comment about um some of the the decisions"
[30:56] Speaker_A | Mm .
[31:03] Speaker_A | Okay .
"[31:06] Speaker_D | people have made , what's most important . It's definitely channel , volume , power ."
[31:08] Speaker_A | Mm .
"[31:10] Speaker_C | Yeah , things like screen settings and audio settings , I would generally"
"[31:15] Speaker_C | do them on the actual television itself , like here you have a"
[31:17] Speaker_D | Exactly .
"[31:20] Speaker_C | you know , a little flap th with a little control panel on the actual box itself . I I wouldn't know how to do it using a remote control , so"
[31:22] Speaker_D | Exactly .
[31:27] Speaker_D | Yeah .
[31:30] Speaker_C | um I would say that they are definitely less relevant .
[31:34] Speaker_A | Okay .
"[31:34] Speaker_D | Okay , well . Thanks for looking at that ."
"[31:44] Speaker_A | So I guess easy to use is the other thing that we want 'em to be able to do . As you said , you know , don't make it too hard for the granny . I just joined that set last week . Um first grandchild arrived . Um so are we agreed then of those things ? And let's go back to agenda and hook me up ."
[31:46] Speaker_D | Mm-hmm .
[31:55] Speaker_D | Hmm .
[32:02] Speaker_B | Uh .
"[32:19] Speaker_A | Mm . This oughta be fun . It probably won't go the first time , it'll probably be like a g mess ."
[32:31] Speaker_A | Come on .
[32:38] Speaker_D | Oh you're fine .
[32:42] Speaker_D | It's fine .
"[32:44] Speaker_A | No , it was up there , but I couldn't see it down here ."
[32:59] Speaker_A | Mm .
[33:05] Speaker_A | This time it should be both .
[33:08] Speaker_A | There we go .
[33:09] Speaker_B | How do you do that ? How do you make it do both ?
"[33:15] Speaker_A | Um you have to keep doing the financi the the F_N_ and F_ eight to five minutes to finish , thank you a lot for telling me . Um right , we're ready to close . Um will be completed q questionnaire , um then we'll have some time for individual work to continue our research um and I'll put some minutes of this meeting together . Um your individual assignments are for"
"[33:21] Speaker_B | Ah okay , it toggles through , yeah ."
[33:25] Speaker_D | I think you have to cycle through .
[33:27] Speaker_B | Yeah .
"[33:52] Speaker_A | um Kate to do the components , for"
"[33:57] Speaker_A | you , Steph , to do the user interface and for you the trend-watching . Um and each of us will get help from our coach . Are we agreed to get ourselves together and then have lunch ? Okay . Then that's the end of this meeting . And I hope that's good enough for her to tell her that's the end . Okay ?"
[34:12] Speaker_C | Yes .
[34:21] Speaker_B | Okay .
[34:22] Speaker_C | We didn't come to any sort of decision on the functions though .
[34:26] Speaker_A | Well I think I went over the functions and wrote them down and marked them . Um that's what I went over and nobody was objecting to them .
"[34:31] Speaker_C | Alright , well that's fine then ."
[34:35] Speaker_D | Okay .
[34:43] Speaker_A | Okay .
"[34:46] Speaker_A | Um the teletext is outdated , the internet is important , it's only to be for a T_V_ and it must include the corporate image , colour and slogan um which I think is more in the user uh range , with Steph ."
[35:01] Speaker_D | Okay .
[35:04] Speaker_C | Mm .
"[35:06] Speaker_C | Sorry , what what actually are these is that the yellow and black ?"
[35:09] Speaker_A | It doesn't tell me .
[35:12] Speaker_D | Mm .
[35:14] Speaker_C | From their I'll just use it from their website .
[35:16] Speaker_A | Mm-hmm .
[35:21] Speaker_A | Okay ?
[35:22] Speaker_B | Okay .
[35:22] Speaker_D | Right . Thank you .
