[09:55] Speaker_C | Function F_ eight yeah .
[09:56] Speaker_A | Okay .
[10:02] Speaker_D | No .
[10:02] Speaker_A | Mm why's it in the right ?
"[10:04] Speaker_D | The plug hasn't come out at the bottom , has it ? No ."
"[10:06] Speaker_A | Yeah , it's connecting ."
"[10:07] Speaker_C | No , no yeah it's just ."
[10:08] Speaker_D | Meter adjusting .
"[10:12] Speaker_B | Oh , there ."
"[10:14] Speaker_A | Yeah . Actually mm some of my points might overlap with what William's just mention , but basically my method was like uh whatever brainstorming we did in the last meeting , just a couple of valuable points and started developing on that and there might be some missing loops in this thing which I think we'll uh take a feedback from the marketing because"
[10:18] Speaker_C | Yeah .
"[10:36] Speaker_A | um , I haven't had some marketing data and basically every product is marketable . So purpose , as William already said , I would put it to simplify the interaction with T_V_ to make make it as simple as possible . And to summarise I I would say it's it should be user-friendly by being easy to use ,"
[10:54] Speaker_A | rather than having a lot of complex button because you can have an engineering maybe having hundred buttons and maybe having uh a remote control which has the main features
[11:03] Speaker_A | like volume control or channel ch changing the channel or whatever .
"[11:07] Speaker_A | But we are to to make it unique so that people want to buy it , will this two features together . So what the concept is to have a flip-top model . The main functions such as which are like often used will be on the top and the complex functions which say you you can say like the y young generation or trendy generation want to pr say programme their favourite channels or whatever , can be put in the middle part of the f flip-top . So it's like it could be accessed by a wide ra range of uh audience and we can punch in new f features such as uh added features such as shock proof body and maybe a design to appeal to a lot of people ."
"[11:48] Speaker_A | Findings most people prefer us user-friendly rather than complex remote controls because there are times like uh people have used a remote control for say a year or something and they they are not used maybe thirty to forty percent of the buttons so it's not of no use of punching in the uh trying to put in those things in on the top of the remote control and try to confuse the user . As we saw we we have to make a profit also so we we can maybe go for an economies of a higher production mm by fifty million we said ? Yeah , with that I think we'll be able to achieve economies of scale also , so we can give in add in more features and make it less costly ."
[12:15] Speaker_C | Yeah .
"[12:25] Speaker_A | Um ,"
"[12:27] Speaker_A | that's so this is if you ask me personally , I would make uh"
[12:34] Speaker_A | flip-top with a trendy uh uh design and s maybe we we should look at also like the buttons whe whether they are like soft or little hard because they are times when the buttons tend to be a bit hard after uh continuous use usage and all that . So in overall a simple and uh
[12:42] Speaker_C | Yeah .
[12:50] Speaker_A | user-friendly design .
[12:52] Speaker_D | Mm .
[12:52] Speaker_B | 'Kay .
"[12:52] Speaker_A | Uh any comments like , if you want ?"
[12:58] Speaker_A | Okay .
[13:02] Speaker_D | 'Kay .
[13:02] Speaker_C | Yeah sure .
"[13:08] Speaker_B | Ooh , it's vibrating , that's strange ."
"[13:12] Speaker_B | Oh , God ."
[13:22] Speaker_D | Have I got to keep this here ? Does it matter ?
"[13:22] Speaker_B | Right , okay ."
[13:27] Speaker_A | It'll have to this can't be pulled .
[13:29] Speaker_B | We just do the best we can .
[13:32] Speaker_A | You'll have to push it a bit more .
[13:37] Speaker_A | Yep .
[13:39] Speaker_A | Yeah this is more than enough .
"[13:46] Speaker_C | There we go , I've got a bit more of the cable ."
[13:47] Speaker_A | Okay .
[13:50] Speaker_C | There we go .
[13:51] Speaker_D | Is that okay ?
[13:54] Speaker_A | Yeah I think you can pull it out now .
"[13:56] Speaker_D | Thank you , just pull it closer a little bit ."
"[13:59] Speaker_C | Uh you should be able to and yeah , there you go ."
"[14:00] Speaker_B | Yeah , you might ."
"[14:01] Speaker_D | Get it right over , okay , thank you ."
[14:03] Speaker_B | Ah .
[14:04] Speaker_B | Look at that .
"[14:05] Speaker_D | Okay , um , I'm going to look at the functional requirements from the marketing point of view and uh obviously our starting point with marketing is always market research . Um , so that's where we started , we used our our usability lab , the company's usability lab , we did our usual selection methods to get a cross-section of the general public , male and female , all age groups from fifteen upwards and um we observed them in the lab , just their general use of the remote control , you can see we had a hundred subjects there ."
"[14:56] Speaker_D | Eighty percent would spend more money when a remote control would look fancy , we were quite surprised by that finding , but um that's quite a high proportion of our our , you know , international target group are prepared to spend more money for something that's a bit nicer looking . Um , current remote controls do not match well with the operating behaviour of the user overall . For example , you can see below there , seventy five percent of users zap a lot , so you've got your person sunk back in the sofa channel-hopping . So again there's power implications there ."
[15:22] Speaker_A | Yeah .
"[15:46] Speaker_D | the biggest frustrations that people found with regard to personal preferences were um something that you you mentioned earlier , uh remote controls are often lost in the room , it's a slipping down the back of the sofa type of thing , uh fifty percent were were particularly frustrated by that . Uh thirty four percent of people take said they take too much time to learn to use and I think that ties in with the um the previous finding of people only using ten percent of the buttons , they just can't be bothered to learn about the other functions ."
"[16:16] Speaker_D | Um , um slightly more than a quarter of people said it was bad for uh repetitive strain injury . You know those small movements of the remote control can lead to kind of shoulder and elbow problems . Um the vast majority of the thirty five and under age group would like um a liquid crystal display and speech recognition , again that was to aid I think in uh when they've lost the actual remote control , some kind of speech recognition . Something we didn't put to them , but which I'm thinking of now is um even if perhaps the lost control can give off a bleep every now and again til you find it or a flashing light , possibly . Um , that trend reverses in the older age groups . So thirty fives and unders who would like those two features , that kind of evens out thirty five to forty five and in the older age group it kind of reverses , they're not so bothered with this ."
[17:07] Speaker_A | 'Kay .
[17:14] Speaker_B | Okay . Yeah .
[17:15] Speaker_C | Okay .
"[17:18] Speaker_B | Right , um"
[17:18] Speaker_C | Huh .
"[17:21] Speaker_B | we have new project requirements , um"
[17:34] Speaker_A | Okay .
"[17:42] Speaker_B | our control is only going to be for T_V_ , it's not going to be a combined control , which limits you know all of the different things that it limits the cost for us , but it also makes it easier to understand for the consumer ."
[17:54] Speaker_A | Mm-hmm .
"[17:56] Speaker_D | Mm-hmm , so can we not programme a video with this remote control ?"
"[18:00] Speaker_B | It says for T_V_ only , so looks like it's just yeah , I think maybe Sky things like that might be incorporated into it , but"
[18:04] Speaker_D | Just channel-hopping .
[18:17] Speaker_D | Would that imply video use ?
[18:19] Speaker_C | T yeah yeah .
[18:23] Speaker_C | I d well I dunno 'cause uh the w if you've g
[18:24] Speaker_B | I mean you bu well som you get com you get combined T_V_ and videos don't you ?
"[18:28] Speaker_C | Yeah . If yeah and if you got if you got a Sky box , they have one of those plus boxes , you can record straight off the T_V_ anyway so on to on to like the T_V_ hard drive or so ."
"[18:28] Speaker_D | Mm-hmm , yes ."
[18:37] Speaker_B | Mm .
[18:42] Speaker_B | I think we assume that it's still got play and stop functions and programming .
[18:45] Speaker_D | Yes .
[18:47] Speaker_C | Yeah .
"[18:54] Speaker_D | Um we didn't really look into that but remember we found that finding that most people only use about uh ten percent of the buttons , I think th th those do tend to be the basic channel-hopping things and on and off for the video , fast-forwarding , so on and I think it's sort of general knowledge that people do find programming their videos a nightmare . So I don't know if that's something we need to look at ."
[19:00] Speaker_B | Mm .
[19:00] Speaker_A | Ten perc
[19:02] Speaker_A | Mm-hmm .
[19:06] Speaker_C | Yeah .
[19:14] Speaker_B | Hmm .
[19:14] Speaker_A | Okay .
[19:15] Speaker_C | Ju um just as an idea on the uh speech recognition thing that pr it'd probably be quite expensive to incorporate an entire speech recognition thing and they're not that great anyway .
[19:19] Speaker_D | Mm-hmm .
"[19:25] Speaker_D | In fact I've just called up that table there , we asked those two questions , the table relates to both questions , so we didn't differentiate . Would you prefer an L_C_D_ screen , that's multi-function remote and would you pay more for speech recognition in a remote control ? So you can see how the the yes no sort of varies across the age group there , and a substantial number of don't knows in the older age group , I think that's just general fear of new technology ."
"[19:27] Speaker_C | Alright , okay ."
"[19:36] Speaker_C | Alright , okay ."
[19:42] Speaker_B | Mm-hmm .
[19:42] Speaker_C | Yeah .
"[19:48] Speaker_B | Yeah , bu"
[19:49] Speaker_A | Mm-hmm .
[19:56] Speaker_D | Oh yeah .
[19:58] Speaker_D | Right .
"[20:00] Speaker_B | We do have a budget limitation that we can't control ourselves , so I think when we can take a cheaper option which still does the same kinda thing um because it is something I it needs to be the thing that you"
[20:10] Speaker_D | Mm .
"[20:18] Speaker_B | use to find it needs to be something that you don't lose , you were saying whistling , maybe on the T_V_ you could put like a pack on the T_V_ or something so you can't see the remote , you go and press the button on top of the T_V_ and it beeps and you're like oh okay it's over there , something like that , but that's that sounds a lot cheaper to me ."
[20:22] Speaker_C | Yeah . Yeah .
[20:31] Speaker_D | Yes .
[20:32] Speaker_A | Okay .
[20:32] Speaker_C | Yeah .
[20:33] Speaker_D | That's a super idea .
[20:34] Speaker_C | Hmm . Yeah .
[20:37] Speaker_D | Yeah .
"[20:37] Speaker_B | Um the third thing was that we have to make sure the corporate image is very much incorporated into the handset . Um so we want logo , we want um"
"[20:54] Speaker_B | fashionable , trendy , I mean what you were talking about with the marketing ."
"[20:59] Speaker_B | Um , people paying more for it to look good ."
"[21:04] Speaker_B | Um , we need to focus on that as well ."
"[21:06] Speaker_D | Yes , further market research will be needed to kind of focus on what that is , it's gonna be different for a fifteen year old th for somebody who's sixty and also across the world if we're aiming at the international market . What is um attractive to a trendy New Yorker and what is attractive to a retired South African , I dunno , you get the idea . It's it's gonna vary around the world . At the end of the day , th the engineering design is one thing , it's the user interface design that may and th the sort of you know fashionable aspect of it we might have to change for different markets round the world ."
[21:13] Speaker_B | Yeah .
[21:23] Speaker_B | Mm .
[21:34] Speaker_C | Yeah .
[21:39] Speaker_B | Yeah .
"[21:40] Speaker_A | So are we talking of a single model or maybe five , six designs ?"
[21:45] Speaker_C | Well y yeah you could you could have a number of different designs I mean inside they'd be essentially exactly the same .
[21:46] Speaker_A | Sure .
[21:48] Speaker_A | Alright .
[21:51] Speaker_A | Right .
[21:52] Speaker_B | Mm-hmm .
"[21:53] Speaker_C | Just yeah , yeah ."
[21:53] Speaker_A | The features could be same and the body could look slightly different .
[21:53] Speaker_D | Yeah .
[21:56] Speaker_D | Mm .
"[22:00] Speaker_B | What about you were talking about the buttons , um the controls that are coming out now have kind of big , rubber buttons , not tiny little one , big , rubber buttons , but what about , I mean , 'cause we got to make it original ,"
[22:03] Speaker_A | Yeah .
[22:15] Speaker_C | 'Kay .
[22:15] Speaker_B | what about
[22:18] Speaker_B | um you know with the touch screen computers
"[22:20] Speaker_C | Yeah , yeah that's what I was just yeah ."
"[22:34] Speaker_B | You don't have to press it , you just have to put your thumb onto it . Um , think that might appeal I'm thinking kind of Japan , I'm thinking uh young , um office people , trendy kind of a thing ."
[22:37] Speaker_C | Yeah .
[22:46] Speaker_D | Mm . Mm-hmm .
[22:49] Speaker_C | Yeah .
[22:49] Speaker_D | Yes it will appeal to sections of the market def
[23:00] Speaker_D | Mm-hmm .
"[23:03] Speaker_D | Mm-hmm , mm ."
[23:22] Speaker_B | Were too big .
[23:26] Speaker_C | they're c uh just generally Japanese people have smaller hands so they couldn't get round the controller which is uh so if you I don't know what 'cause you obviously you can have bigger buttons for some countries or something and smaller ones for others .
[23:30] Speaker_B | Mm .
"[23:44] Speaker_A | Yeah , uh maybe to as uh it it was indicated that uh uh risk uh of uh repeated use , the injuries , maybe a touch screen could be a better option for that ."
[23:53] Speaker_C | Yeah . Yeah .
"[23:56] Speaker_A | So , a bigger b okay so y you're dividing designs based on not only segment age groups , you're desi uh dividing it according to the countries also , the market . Maybe for U_S_ and all you can have a slightly bigger remote control and maybe in Japan and all you need to have a small , yeah ."
[24:05] Speaker_D | Mm-hmm .
[24:08] Speaker_C | Yeah .
[24:12] Speaker_C | Hmm .
"[24:12] Speaker_B | I think we have to design one product and then the company can take it wherever they want to uh in the sense that they can make it smaller , or they can make it bigger or they can change the features slightly , um ."
[24:14] Speaker_C | Huh .
[24:15] Speaker_C | Yeah .
[24:21] Speaker_C | Yeah .
[24:23] Speaker_D | Mm-hmm .
[24:24] Speaker_A | Mm-hmm .
"[24:25] Speaker_D | Th the internal d engineering design has got to remain the same , yes , absolutely ."
"[24:27] Speaker_B | It's gonna be the same , so we need to focus on just one thing , not get bogged down in lots of different um possibilities , um ."
[24:31] Speaker_C | Yeah .
[24:31] Speaker_D | Mm-hmm .
[24:35] Speaker_D | Mm-hmm .
"[24:37] Speaker_D | I'm concerned , when you read the the R_S_I_ issue again , repetitive strain injury , I don't think just moving your finger around on a small screen is going to deal with that enough , I think that is still a kind of a question mark issue how we deal with that . Um , R_S_I_ tends to be caused by repetitive small movements ."
[24:51] Speaker_C | Yeah .
"[24:56] Speaker_D | I'm j I really can't get my head round this one , this may have to be postponed to a future meeting but it's something we should think about ."
[24:58] Speaker_C | Yeah .
[25:01] Speaker_C | I yeah I was just thinking about how you could combat that 'cause without without doing something where you have to move your arm around to change the channel and it becomes yeah .
[25:04] Speaker_D | Mm .
"[25:10] Speaker_D | I know , and it becomes ridiculous , yes I know ."
"[25:12] Speaker_B | Or a speech recognition , which is extremely expensive , I think that's the only way that you kind of avoid"
"[25:14] Speaker_C | Yeah , speech recognition , but yeah ."
[25:14] Speaker_D | Yeah .
[25:17] Speaker_D | Yes .
[25:19] Speaker_D | Mm-hmm .
[25:20] Speaker_B | that kind of issue .
"[25:21] Speaker_D | Do we have to initially um , you know looking at the findings here , focus on"
[25:29] Speaker_D | a younger age group initially and then broaden out the market later . Do we really have to go for everyone right away ? Um .
[25:37] Speaker_A | We could focus on the biggest market .
[25:37] Speaker_C | Mm .
[25:39] Speaker_D | Mm .
[25:40] Speaker_A | If say people between age group of twenty to thirty five are the biggest market ?
"[25:42] Speaker_D | And when we've been throwing up our ideas we're automatically talking about business people , young people , trendy people ."
[25:47] Speaker_B | We are we're talking about um
"[25:51] Speaker_B | the type of company that we're working for as well . That they want um it to be fashionable , they want it to be trendy and you wouldn't automatically assume associate that with the older generations . Now with the baby boomers , the older generations are actually larger , they have a greater population than us young people , but I don't think we're focusing on that , I think we are focusing on a sort of mid-range um ,"
[26:04] Speaker_D | Mm .
[26:11] Speaker_C | Yeah .
[26:12] Speaker_A | Mm-hmm .
[26:13] Speaker_D | Mm-hmm .
[26:18] Speaker_D | Mm .
[26:20] Speaker_B | business kind of class type people .
"[26:22] Speaker_D | Mm . I'm just thinking of budgetary issues too , for when it does get to the sort of broad scale marketing stage , we want to , you know , not waste money , not be profligate and uh"
[26:32] Speaker_B | Mm-hmm .
"[26:35] Speaker_D | you know focus on where the idea will be taken up , first it's most likely to be taken up first of all where the main purchasing power is coming from for a product like this ."
"[26:44] Speaker_B | Okay , so the remote control functions . Um we've got the T_V_ , we've got the video , now there's um"
[26:52] Speaker_A | Mm-hmm .
"[26:57] Speaker_B | I can't remember what it's called , the little code at the end of programme details , yes ."
[27:02] Speaker_C | Video plus .
"[27:05] Speaker_B | We could use that as an alternative to programming in times , things like that , is that I always found that really easy when I discovered it , um"
[27:11] Speaker_C | Yeah yeah .
[27:15] Speaker_D | Mm .
[27:16] Speaker_A | Mm-hmm .
"[27:18] Speaker_B | because you've got your general record anyway so if you there's a programme on you want to put record on , that's fine , but if you do want to tape something in two days time and you're not sure if you're going to , you put the number in and it's just a number , it's not a date , it's not a time , it's not a channel , it's not when it finishes , it's not anything like that , it's just a number ."
[27:27] Speaker_C | Just whack in the number .
"[27:36] Speaker_C | And you w yeah . And you wouldn't you wouldn't need uh a whole host of extra buttons for that , you just need one 'cause you've already got all the numbers there anyway , yeah ."
[27:42] Speaker_B | No .
[27:44] Speaker_B | You've already got the numbers for typing in anyway .
"[27:45] Speaker_D | Right , I've not come across that function but it sounds wonderful ."
"[27:49] Speaker_B | It is after um if you look in the newspaper , T_V_ guide or any T_V_ guide there's a five , six digit number afterwards and that's the number you put in and it's recorded that it's going to be on on Tuesdays at ten o'clock on the seventeenth so you don't have to worry about dates and you don't have to worry about times , um and it has been around for quite a long time ."
[27:55] Speaker_C | Yeah .
"[27:59] Speaker_D | Ah , hmm ."
[28:09] Speaker_D | Right .
[28:13] Speaker_C | It's been been around for a long time it's just it's not very well advertised as to how to use it and things .
[28:17] Speaker_D | Superb .
[28:20] Speaker_D | Mm .
[28:21] Speaker_C | Mm . Though if y if you've got something like Sky anyway you can just click on it you can just press the button on the programme once and it'll record that programme when it's on and you press it on it twice and it'll record the whole series .
[28:22] Speaker_D | Yes .
[28:31] Speaker_B | Mm .
[28:31] Speaker_D | Right .
"[28:34] Speaker_D | Excellent , mm-hmm ."
[28:36] Speaker_C | So that yeah . But just to have that function would be would be really good .
[28:37] Speaker_D | Mm .
[28:40] Speaker_D | Right .
"[28:43] Speaker_D | Can I just run this past you while it occurs to me , I don't mean to quickly jump from one subject to another , but just discussing the different age groups and targeting the different age groups it occurs to me , to produce our own mobile phones , that that's kind of what led us on to comparing T_V_ remote controls with with their design features , um , chain companies like Carphone Warehouse , you can pop in anytime with a phone that you bought for them w if you've got any problems with it and they'll fix it , they'll phone the company , you can use their telephones . Is it worthwhile with with our retail outlets having a a similar um kind of service so that if older users were deterred from buying this , if they know they can just pop into one of our high street outlets , th you know , which button is it I press for this ? Th as free as a free aspect of our service , would that not make it more attractive to them ?"
[29:07] Speaker_C | Yeah .
[29:08] Speaker_B | Mm-hmm .
[29:42] Speaker_D | Mm . Mm-hmm .
"[29:53] Speaker_B | The functionality of it in the sense that you're sitting there , you're pressing this button and your T_V_'s not doing it ."
[29:53] Speaker_D | Right .
[30:00] Speaker_D | Alright .
"[30:01] Speaker_B | Taking your T_V_ and your control and saying look this is what I'm doing , it's not working , what should I do ?"
[30:16] Speaker_C | I mean instru instruction books I feel c I reckon can cover that .
"[30:18] Speaker_B | Instruction manuals . But I mean they're there's customer service , there will be a customer service number thing that you can phone up and speak to and that way there's no call out charge , there's no extra , t the person has to walk to a shop on the high street , um ."
[30:19] Speaker_D | Okay .
[30:23] Speaker_C | Yeah .
"[30:25] Speaker_C | Department , yeah ."
[30:25] Speaker_D | Mm-hmm .
[30:28] Speaker_D | Sure .
[30:32] Speaker_D | Mm .
"[30:33] Speaker_A | Right . I think it will be too much of an effort for a person to for a phone maybe he might walk down the street , but for a remote he will just refer to the manual and all that ."
[30:34] Speaker_D | Yeah .
[30:39] Speaker_C | Yeah .
"[30:41] Speaker_D | Not for such simple functions because we're focusing on that , yes okay ."
"[30:42] Speaker_C | And they're yeah , they should be f yeah ."
"[30:43] Speaker_B | Mm . But we should focus on making the manual as user-friendly as possible because a lot of them are just tiny little writing and lots and lots of pages . It does , you just put it in the drawer until something goes wrong and then you try and search through it , so that should be something we think about . Um , what other functions ? We need I'm not sure if we need a design um decision now , but we should think about c 'cause you've got the dilemma between oh batteries , that's what I was thinking about . Mobile phone batteries , what kinda battery is that ?"
[30:47] Speaker_A | Simple .
[30:48] Speaker_D | Mm .
[30:48] Speaker_C | Yeah .
[30:50] Speaker_C | Yeah .
"[30:53] Speaker_D | Puts people off reading them so they just do the obvious , yes ."
[30:53] Speaker_C | It's the uh yeah .
"[30:58] Speaker_D | Sure , okay ."
[31:00] Speaker_A | Mm-hmm .
"[31:28] Speaker_B | Well they la they they last quite a long time , and if you had uh when you th the thing that you get with mobile house phones , you sit it in its charger when you're not using it or t at night or something , but it doesn't really matter 'cause it never really runs out 'cause it lasts a long time once it is charged . Um , something like that should reduce the size of it ."
[31:31] Speaker_C | Mm-hmm .
[31:37] Speaker_C | Yeah .
[31:40] Speaker_C | Yeah .
[31:40] Speaker_A | Mm-hmm .
[31:44] Speaker_C | Yeah .
"[31:58] Speaker_B | Yeah it could be on that yeah , okay ."
[31:59] Speaker_C | Yeah on that as well so .
[32:02] Speaker_A | So are we talking of a concept of a rechargeable something on the remote ?
[32:05] Speaker_C | Yeah some sort of docking station or yeah .
[32:05] Speaker_B | Yes .
[32:07] Speaker_B | Rechargeable with a docking station .
[32:07] Speaker_A | Mm-hmm .
[32:10] Speaker_B | So the rechargeable which would be your
"[32:12] Speaker_C | Yeah yeah th yeah that that'd be fine , and also that would mean they wouldn't have to go out buying batteries all the time ."
[32:13] Speaker_B | field .
[32:16] Speaker_B | Okay .
[32:19] Speaker_A | Right .
[32:19] Speaker_D | Mm-hmm .
[32:21] Speaker_C | Yeah .
[32:33] Speaker_D | Mm-hmm .
[32:34] Speaker_A | Mm-hmm .
[32:39] Speaker_D | Mm .
"[32:42] Speaker_D | And we don't w I mean so many remote controls look absolutely identical , these long , brown things with the same coloured buttons all crammed in on the s the surface . We definitely an ob an obvious thing , a very simple thing is to get away from these brown rectangles , we don't want that ."
[32:45] Speaker_B | They do .
[32:46] Speaker_C | Yeah .
[32:56] Speaker_B | Okay so we've got a flip-screen .
[32:57] Speaker_A | Okay .
"[33:02] Speaker_A | What I was thinking of a design which Nokia h uh came up with almost six or seven years back . Basically we have a flat one it it looks like a box , like a chocolate . That's very strenuous because your thumb is slightly up , so they came up with something like this , curled up , so here , and you don't have to you don't bend your thumb too much , so it's like uh you can say a banana shape kind of thing , curled up like a boat ."
[33:11] Speaker_C | Yeah .
[33:15] Speaker_D | Mm-hmm .
"[33:23] Speaker_D | Slightly curved , curved ."
[33:24] Speaker_C | Yeah .
[33:25] Speaker_B | Okay .
[33:27] Speaker_A | G uh so what happens is you don't have to press your thumb too down like .
[33:33] Speaker_D | Mm .
[33:33] Speaker_B | 'Cause it's kind of moulded to your hand anyway .
[33:35] Speaker_D | Mm .
[33:39] Speaker_C | Yeah .
"[33:39] Speaker_A | the way you h hold of it's kind of semi-circular in the bottom , something like that ."
[33:43] Speaker_B | Okay .
[33:44] Speaker_A | I wouldn't say exactly semi-circular but yeah smooth .
[33:46] Speaker_B | Can you look into the company logo ?
"[33:51] Speaker_B | Um , things that are associated with the company in view to trying to incorporate that into the design of the product . I mean"
[34:00] Speaker_A | Current .
"[34:03] Speaker_B | for example , if it was a C_ or something like that , you could have it in a vague C_ shape that opens up kind of like a shell , or something , um something along those lines to be able to incorporate it quite"
[34:11] Speaker_A | Mm-hmm . Mm-hmm .
"[34:20] Speaker_B | um obviously into the design , while also making it quite different from anything else that's there ."
[34:27] Speaker_D | I mean look at the mobile .
[34:29] Speaker_C | Mm .
[34:29] Speaker_A | Mm . What we were talking is to make it more
"[34:34] Speaker_A | rather than like sea-shells , logo could become as you could put a logo in the corner of uh the model , rather than you know , trying to make it like a sea shell or whatever you were ta telling like ."
[34:42] Speaker_B | Well we need to think about how it's gonna look different .
"[34:46] Speaker_D | I think that's that sounds a really attractive idea , I've not come across anything like that before , if it kind of yeah and that opens out into your flip-top . Then it's nice t to h you can make it lightweight plastic , nice to hold in the palm of the hand and just because you're having to actually insert in between the two covers , that's gonna take care of some of the repetitive strain injury trying p prevent a lot of that I would think . I think it's a really nice idea and plus you can get you know even though we're using plastic , you can still I mean think of the designs you can get in plastic , we can do a nice conch shell or scallop shell exterior ."
[34:49] Speaker_A | A sea shell ?
[34:55] Speaker_C | Yeah .
[35:10] Speaker_A | Yeah we could look in at that .
[35:27] Speaker_C | Mm .
[35:27] Speaker_D | Mm-hmm .
[35:30] Speaker_D | Yeah .
[35:33] Speaker_D | Mm-hmm .
"[35:37] Speaker_D | Less chance of it being lost too , it's not like a chocolate brown lozenge that's gonna go down the sofa and people might want to put it on their mantelpiece or whatever as a ki if it looks attractive enough as a kind of ornament they don't not gonna lose it so much either . It's easier to bit nice to handle ."
[35:42] Speaker_B | Yeah .
[35:53] Speaker_B | Mm .
