[11:32] Speaker_C | Yes .
[11:34] Speaker_C | But that won't be a problem .
[11:37] Speaker_C | I think .
[11:37] Speaker_A | Most the times that are not advanced televisions .
"[11:42] Speaker_C | No , but then we'll get to the regular uh remote controls . And I think , what I said , everybody has them uh has them already . And they go to a uh supermarket and buy them uh for two Euros . Uh , and ge and get the most cheapest uh thing . And I think we must look further to uh to devel d develop something news ."
[12:05] Speaker_A | Okay .
"[12:06] Speaker_D | Uh , can you give an indication in b uh in the cost difference between uh the chip with L_C_D_ or without ?"
"[12:19] Speaker_D | 'Cause it I think if we have an L_C_D_ , it will also sell a lot better ."
[12:19] Speaker_A | That's important .
[12:23] Speaker_C | That's true .
"[12:28] Speaker_C | But then we'll I think we must discuss who uh what will be better . If we have a better shape of the um remote control , or better options on it . With a scroll menu , a w scroll thing , and a L_C_D_ . And then a flat um remote control . Or , a more hand-shaped remote control , with scroll , without L_C_D_ ."
[12:53] Speaker_A | Yeah .
[12:55] Speaker_A | Maybe you can look how how much it is for the L_C_D_ . It's very important .
"[13:15] Speaker_C | Note that the push-button requires a simple chip chip . A scroll wheel requires minimally a regular chip , which is a higher price range . The display requires a advanced chip , which is which in turn is more expensive than the regular chip ."
"[13:31] Speaker_A | Yeah , more expensive . But how much ?"
[13:36] Speaker_A | Oh .
[13:36] Speaker_D | Huh .
[13:36] Speaker_B | Hmm .
[13:39] Speaker_A | Okay .
[13:43] Speaker_C | That's from my manufacturing division .
"[13:46] Speaker_A | Okay . Well , thank you . Next ."
[13:50] Speaker_D | My turn ?
[13:51] Speaker_C | Yes ?
"[14:09] Speaker_D | Yeah . So , my uh presentation is about trend-watching . Uh , I did some trend-watching . It's very important to uh keep up with latest trends . 'Cause if you don't , you won't sell ."
"[14:22] Speaker_D | So , well how we did do that ? Uh , well we made an investigation of the market , by Trendwatchers . They uh watch in uh cities like uh Paris and Milan . Of course , well known for their uh trend uh trends ."
"[14:37] Speaker_D | And well , uh what did you find ? Uh , we have two groups , young and trendy , and the old and rich . Well th and the young and trendy , they uh they starting to like uh fruit and vegetables uh as a theme for n uh clothes , shoes , and also uh products ."
"[14:57] Speaker_D | And um , material ? That should feel have uh a spongy feeling . And to get a feeling for what it is , uh here is an image of it ."
"[15:09] Speaker_D | Then the old and rich . They like uh dark colours , and simple , recognisable shapes . And um , they also like uh familiar material , uh especially wood . Now , another picture ."
[15:22] Speaker_D | To get a feeling for this .
"[15:25] Speaker_D | Well , uh then already come to my personal preferences . We uh aim at the younger market . So , we should also be uh look at their uh trends . However , with trends it's always if there's it's now . It it it might last one year , and next year it be uh can be totally different ."
"[15:42] Speaker_D | And I think we want to sell our product for longer than one year . So , we m must not just only look at what the trend is now , as it might be totally different next year . So , that's uh one thing to keep in mind ."
[15:59] Speaker_D | Yeah .
[16:05] Speaker_D | Any questions ?
[16:06] Speaker_C | Nope .
[16:07] Speaker_B | No .
[16:07] Speaker_A | No . It's clear .
"[16:13] Speaker_A | So now ,"
"[16:16] Speaker_A | it's uh Ah , let's see ."
"[16:28] Speaker_A | Now , w we have to decide"
"[16:55] Speaker_A | Now , we have to make some concept . Maybe one of you can paint it on the board ."
"[17:03] Speaker_A | First , uh user interface ."
"[17:08] Speaker_C | Uh , uh-uh ."
[17:18] Speaker_D | Yeah .
"[17:20] Speaker_A | Yeah , but maybe we can paint it . Uh , what do we want ?"
[17:31] Speaker_D | Mm .
"[17:40] Speaker_B | Mm , yes ."
[17:40] Speaker_A | Shapes or What do we need ?
[17:46] Speaker_D | Can make several uh concepts .
[17:47] Speaker_B | What ?
"[17:49] Speaker_A | Yes , okay ."
"[17:50] Speaker_D | We have this , and we had the idea of an um a more uh uh uh like sh in the shape of your hand ."
[17:55] Speaker_A | Okay .
"[17:58] Speaker_C | M like Yeah I can't dr I can't draw it . Uh I have to . I'm not a designer . It's more three D_ . Like , um when you have"
[18:00] Speaker_A | And you have to .
[18:03] Speaker_A | Yeah .
[18:13] Speaker_C | a part here . This is the remote control . And then you have something like
[18:25] Speaker_B | Mm .
[18:28] Speaker_D | Yeah .
[18:29] Speaker_D | A g Mm . .
"[18:30] Speaker_A | So , it has to be soft ?"
"[18:32] Speaker_C | And it has to be soft , yeah ."
[18:33] Speaker_A | Okay .
"[18:35] Speaker_C | So , you can squeeze in it and Sorry ? Buttons on top of it . And here ."
"[18:35] Speaker_A | And uh , the buttons ?"
[18:39] Speaker_A | Buttons .
[18:44] Speaker_C | The scrolling . You can do it with your thumb .
[18:48] Speaker_B | But but i that's the only scroll uh button on it then ?
[18:53] Speaker_C | But now we use one scroll button and the other one is here . One till uh uh zero till nine . And the b
"[18:59] Speaker_A | But , well there one for the sound and one for the channels ."
[19:00] Speaker_D | Yeah .
[19:03] Speaker_C | Yeah ? Or two buttons .
[19:06] Speaker_B | Okay .
"[19:06] Speaker_A | Uh , two scroll uh wheels ."
"[19:08] Speaker_C | If uh 'Kay c If we do If we use one , then we'll have just a switch on it , and you'll just switch it , and now it's the sound to switch back"
[19:15] Speaker_B | Mm .
[19:16] Speaker_A | That's th that's more difficult .
"[19:18] Speaker_D | But if we have uh a me Yeah . If we have a menu , uh how do we uh choose other options ?"
"[19:24] Speaker_C | with the menu uh button . And then you also can scroll uh scroll in it . Just not like all the other ones , with uh this thing , and uh here an arrow , here an arrow , here an arrow , here an arrow . Because uh , from h hundred uh remote controls , ninety nine have it ."
[19:29] Speaker_D | Yeah .
[19:40] Speaker_B | Yeah .
[19:40] Speaker_A | But if we don't have a L_C_D_ we don't have a menu .
"[19:45] Speaker_C | Uh , then we have it on the T_V_ , the menu ."
[19:45] Speaker_D | Uh-uh .
"[19:48] Speaker_A | Yeah , but again maybe th How do we know the T_V_ can handle it ? You don't know . So , there's no menu ."
[19:56] Speaker_C | I don't know .
[20:02] Speaker_A | No . So you can't use it .
"[20:06] Speaker_C | And if we put an L_C_D_ thing on it , then the costs will uh be much higher ."
"[20:13] Speaker_A | Okay , we make two concepts . One with L_C_D_ . One without L_C_D_ ."
[20:17] Speaker_C | 'Kay .
"[20:26] Speaker_C | With the scroll button . And and this one has to be soft . And this has to be harder , because when it falls , it mu mu must not burst . Or some kind of rubber around it ."
[20:27] Speaker_A | That's one .
[20:29] Speaker_D | Uh-uh .
[20:40] Speaker_B | Mm-hmm .
[20:46] Speaker_A | It's one .
[20:47] Speaker_A | Two . Number two .
"[20:58] Speaker_A | No . But when you handle it , you put it on and off ."
[21:03] Speaker_A | It's not good to use .
"[21:14] Speaker_A | No , it's not good . Now , second concept . One with L_C_D_ , one without L_C_D_ ."
[21:17] Speaker_D | Yeah .
"[21:27] Speaker_C | Paint it ? With the scroll thing on , like this ?"
[21:30] Speaker_A | One with two scroll buttons and one with without . Yeah .
"[21:35] Speaker_A | Uh , one with a with a menu , and one without a menu . And the one with with a menu has an L_C_D_ ."
[21:36] Speaker_C | So ?
[23:01] Speaker_A | Not so difficult .
"[23:08] Speaker_A | Uh , that's the menu . There for the L_C_D_ screen ."
"[23:11] Speaker_B | Yes , but you don't know which of the scroll buttons you have to choose ."
[23:18] Speaker_A | For the menu .
[23:19] Speaker_B | Yeah .
[23:22] Speaker_A | Mm-hmm . One
[23:27] Speaker_A | that way . And one
[23:31] Speaker_A | that way .
[23:38] Speaker_A | Then it depends on the cost . S On and off .
[23:47] Speaker_A | When it's not too big . Just like a a phone .
[23:52] Speaker_B | Mm-hmm .
"[23:58] Speaker_C | Separate , more separate , h yeah ."
"[24:00] Speaker_A | Yes , okay ."
"[24:03] Speaker_C | Yeah . On the left a scroll button , and on the right a scroll button ."
[24:53] Speaker_A | Very good .
[24:57] Speaker_A | Is it better ?
"[25:00] Speaker_A | When you uh the menu , you have to go there there there there ."
[25:07] Speaker_D | Yeah .
"[25:14] Speaker_A | Yeah , okay . That's that's the outside . But now the First the buttons ."
"[25:16] Speaker_C | Okay , okay , okay ."
[25:18] Speaker_C | Mm-hmm .
[25:31] Speaker_D | The mute button .
[25:33] Speaker_A | Sorry ?
"[25:34] Speaker_D | We have two buttons missing . The mute button . And um , the to to uh have to uh numbers"
[25:42] Speaker_A | Mute . And the other .
"[25:51] Speaker_C | Personally , I think two scroll buttons uh aren't easy to handle ."
[25:58] Speaker_A | But how do you wanna solve it ?
[26:00] Speaker_C | With the switch button .
[26:03] Speaker_A | Yeah but on the menu that's not uh easy .
"[26:06] Speaker_A | Then you go down , you switch , you go into the right , you switch , you go down ."
[26:12] Speaker_A | Yeah .
[26:16] Speaker_A | A joystick .
"[26:16] Speaker_C | Yeah , and joystick , I think ."
"[26:22] Speaker_A | Does that break , a joystick ? Or a small one just like in a laptop ."
"[26:27] Speaker_C | Yeah like in a laptop , s uh s some sort of thing . A little bit bigger , with easier thi"
[26:37] Speaker_C | I don't know .
[26:59] Speaker_D | Okay .
"[27:00] Speaker_C | Or no scroll uh things . Just a shape . And No , no . It won't work ."
[27:07] Speaker_A | For the young peoples I think scroll button's good .
[27:09] Speaker_C | Yeah . Uh-huh .
[27:16] Speaker_A | Think we have to keep them .
[27:21] Speaker_C | Or a remote control more like joystick .
"[27:25] Speaker_A | Yeah , but is it That's not expensive than uh Joystick is better ."
[27:30] Speaker_A | A small one .
"[27:31] Speaker_C | A small one like this , like a Nintendo uh k"
[27:34] Speaker_A | No just like in a
[27:36] Speaker_C | Playstation thing .
"[27:37] Speaker_A | a laptop . Small , round ."
[27:41] Speaker_A | Then it's
[27:44] Speaker_A | not so big .
"[27:45] Speaker_C | No , no , no . I mean the the shape of the remote control . Just like a Playstation thing ."
"[27:48] Speaker_A | Oh the sh Yeah , but then you can You have to use t with one hand ."
[27:54] Speaker_C | Yeah .
"[28:00] Speaker_A | Maybe , if it's possible , it's not too expensive , I think a joystick is better . A small one ."
"[28:08] Speaker_A | So , please look at it ."
"[28:32] Speaker_D | And on the L_C_D_ , how much it costs ? Uh , it costs extra ?"
[28:39] Speaker_C | Uh they're not uh
[28:47] Speaker_A | Yeah we I think you get it .
"[28:54] Speaker_A | So , after this meeting you have half an hour to uh fix it ."
[29:04] Speaker_A | Yes .
[29:04] Speaker_C | I got my personal costs . I I don't I don't know the costs .
[29:08] Speaker_A | Your problem . Not mine .
[29:15] Speaker_C | Then I'll uh make something up .
"[29:17] Speaker_A | Okay . So , do we have other concepts ?"
"[29:25] Speaker_A | Then for the components ,"
[29:28] Speaker_A | we use a normal battery .
"[29:32] Speaker_B | Mm , yeah ."
"[29:34] Speaker_A | Ch cheapest way , I think ."
"[29:34] Speaker_C | Yeah , or the or the kinetic uh with normal battery . Yeah , I think it's uh , yeah , more expensive . Yeah ."
"[29:36] Speaker_A | No , no kinetic . Kinetic is uh ch makes it more expensive . So we use a normal battery ."
[29:40] Speaker_D | Yeah .
[29:42] Speaker_B | Yeah .
[29:43] Speaker_D | Yes .
[29:43] Speaker_C | Okay .
[29:54] Speaker_A | Chip . Depends on the L_C_D_ .
[29:57] Speaker_C | Depends on the scroll .
[30:00] Speaker_A | Scroll .
"[30:07] Speaker_A | Yeah . And uh , we If you use the L_C_D_ , we have to"
[30:10] Speaker_C | Uh the most expensive . Yeah .
"[30:12] Speaker_A | Yes , okay . So , depends on the L_C_D_ and the scroll . Okay ."
"[30:15] Speaker_C | If we Yeah . If we No okay scroll-wheel . So , I have this . So , it will be uh the advanced chip , or the uh regu uh or the regular chip ."
"[30:26] Speaker_A | Okay . So , uh the shapes of the"
"[30:36] Speaker_A | depends on the L_C_D_ and But ,"
[30:40] Speaker_A | it has to be small .
[30:43] Speaker_A | I think .
[30:44] Speaker_C | Or shall we just put it on the pistol thing ? And then just put also on L_C_D_ on it ?
"[30:49] Speaker_A | If you have pistol , it L_C_D_'s not easy ."
[30:55] Speaker_C | Just use your thumb .
[30:59] Speaker_A | If you use a phone .
[31:00] Speaker_C | If you Yeah . I use my thumb .
[31:07] Speaker_C | Yeah .
"[31:09] Speaker_A | Well , then you have to keep it this way to look at the screen ."
"[31:13] Speaker_C | No , if you have like uh an uh uh a ni a uh Playstation uh game controller . And you move up , f forward , down , left . Then you have uh just , yeah , a little bit curved . It's not just uh straight ."
[31:19] Speaker_A | Yeah .
"[31:27] Speaker_A | No . No , no ."
"[31:29] Speaker_C | That's how we use it . That's why they make joysticks like that , I think ."
"[31:35] Speaker_A | Yeah , but then you look forward . And then you can y"
[31:37] Speaker_D | Yeah .
[31:39] Speaker_C | Yeah ?
"[31:40] Speaker_A | N well , if you have to look at it ."
[31:44] Speaker_C | 'Kay . Here's our designer .
"[31:47] Speaker_D | If we have uh then something standing here , with the L_C_D_ ."
[31:54] Speaker_C | Yeah .
[31:56] Speaker_A | Then it goes like this .
"[32:02] Speaker_C | Yeah , why not ."
"[32:07] Speaker_A | Yes , of course . That's good good . But the um , it may not break ."
[32:15] Speaker_C | Now we put uh rubber around it .
[32:18] Speaker_A | Okay . If that's possible .
"[32:19] Speaker_D | Um , Yeah ."
"[32:20] Speaker_C | Hard plastic , uh the shape , and around it hard uh around it rubber . And the uh the hand shape is also rubber ."
[32:28] Speaker_A | Okay .
[32:30] Speaker_B | Or you can uh
[32:32] Speaker_B | turn it inside .
"[32:34] Speaker_D | But , uh the easy of uh , th the ease of use wasn't uh the most important uh aspect of it ."
[32:41] Speaker_C | Huh .
"[32:41] Speaker_B | No , that's true ."
[32:46] Speaker_C | This is something new .
"[32:50] Speaker_A | Then this is the design . And the buttons are on the next page . So , depends on the cost . So , um we have one minute ."
[33:05] Speaker_D | One .
[33:06] Speaker_A | I think . No . More . Seven .
[33:06] Speaker_D | No . You have more . You have still ten .
[33:11] Speaker_A | Next meeting . Thirty minutes . So hurry up .
"[33:17] Speaker_C | Oh , that's us together ."
[33:18] Speaker_A | You two stay here . Paint it .
[33:23] Speaker_B | Okay .
[33:23] Speaker_A | Now you have to .
[33:33] Speaker_D | Yeah .
[33:34] Speaker_C | Yes .
[33:39] Speaker_D | What ?
[33:40] Speaker_B | Cookie .
[33:41] Speaker_D | Okay .
[33:51] Speaker_A | Everyth everything has to be ready .
[33:56] Speaker_D | Okay .
[33:58] Speaker_C | 'Kay .
[34:08] Speaker_D | See you at the next meeting .
[34:10] Speaker_C | Bye bye .
